seed,model,threshold,precision,recall,f1
42,logreg_smote,0.1033767650939953,0.20045045045045046,0.9368421052631579,0.3302411873840445
42,logreg_smote,0.10458747522619749,0.20067643742953778,0.9368421052631579,0.3305478180129991
42,logreg_smote,0.10536266316616401,0.20090293453724606,0.9368421052631579,0.33085501858736055
42,logreg_smote,0.10599406241972331,0.20112994350282487,0.9368421052631579,0.3311627906976744
42,logreg_smote,0.1062722983284104,0.20135746606334842,0.9368421052631579,0.3314711359404097
42,logreg_smote,0.10678777629468861,0.2015855039637599,0.9368421052631579,0.3317800559179869
42,logreg_smote,0.10704933125221798,0.2018140589569161,0.9368421052631579,0.33208955223880593
42,logreg_smote,0.10719749168036276,0.20204313280363223,0.9368421052631579,0.33239962651727356
42,logreg_smote,0.10768007023852431,0.20227272727272727,0.9368421052631579,0.3327102803738317
42,logreg_smote,0.10770501628319447,0.2025028441410694,0.9368421052631579,0.3330215154349859
42,logreg_smote,0.10797683077332319,0.20273348519362186,0.9368421052631579,0.3333333333333333
42,logreg_smote,0.10810535412389428,0.20296465222348917,0.9368421052631579,0.3336457357075914
42,logreg_smote,0.10942104818219943,0.20319634703196346,0.9368421052631579,0.3339587242026266
42,logreg_smote,0.10950387506685631,0.20342857142857143,0.9368421052631579,0.33427230046948353
42,logreg_smote,0.1099061157312861,0.2036613272311213,0.9368421052631579,0.3345864661654135
42,logreg_smote,0.11032449601237092,0.20389461626575028,0.9368421052631579,0.33490122295390407
42,logreg_smote,0.11077547347192467,0.2029816513761468,0.9315789473684211,0.3333333333333333
42,logreg_smote,0.11153845585243209,0.20321469575200918,0.9315789473684211,0.33364750235626767
42,logreg_smote,0.11210438289235121,0.20344827586206896,0.9315789473684211,0.3339622641509434
42,logreg_smote,0.11212223695867493,0.20253164556962025,0.9263157894736842,0.3323890462700661
42,logreg_smote,0.11531060421849659,0.20276497695852536,0.9263157894736842,0.332703213610586
42,logreg_smote,0.11534312083988497,0.2029988465974625,0.9263157894736842,0.33301797540208133
42,logreg_smote,0.11557360005451318,0.20323325635103925,0.9263157894736842,0.3333333333333333
42,logreg_smote,0.1171231923670069,0.20346820809248556,0.9263157894736842,0.333649289099526
42,logreg_smote,0.11717915205010145,0.2037037037037037,0.9263157894736842,0.33396584440227706
