seed,model,bin,bin_n,bin_n_positive,bin_mean_predicted,bin_fraction_positive,calibration_gap,brier_score,log_loss,roc_auc,mean_predicted_probability,actual_prevalence,mean_pred_over_prevalence_ratio,brier_improvement_vs_uncalibrated,raw_threshold,raw_threshold_precision,raw_threshold_recall,raw_threshold_f1,calibrated_matched_threshold,calibrated_matched_precision,calibrated_matched_recall,calibrated_matched_f1,score_min,score_max,score_median,score_p95,score_p99,f9_7_low_count,f9_7_low_pct,f9_7_medium_count,f9_7_medium_pct,f9_7_high_count,f9_7_high_pct,f9_7_high_count_full_dataset_approx
42,calibrated_logreg_smote_sigmoid,7,118,21,0.23024917450342694,0.17796610169491525,-0.05228307280851169,0.1061766066343522,0.3539354112116474,0.8031707056688374,0.1609945722016679,0.16156462585034015,0.9964716679429549,0.06484413049436481,0.55,0.3888888888888889,0.7,0.5,0.19709832935909297,0.3643835616438356,0.7,0.47927927927927927,0.002990644760411569,0.8477533729490577,0.11525367409984565,0.4572102735675089,0.693841088265859,989.0,84.1,164.0,13.95,23.0,1.96,29.0
42,calibrated_logreg_smote_sigmoid,8,117,38,0.31225377384252145,0.3247863247863248,0.012532550943803344,0.1061766066343522,0.3539354112116474,0.8031707056688374,0.1609945722016679,0.16156462585034015,0.9964716679429549,0.06484413049436481,0.55,0.3888888888888889,0.7,0.5,0.19709832935909297,0.3643835616438356,0.7,0.47927927927927927,0.002990644760411569,0.8477533729490577,0.11525367409984565,0.4572102735675089,0.693841088265859,989.0,84.1,164.0,13.95,23.0,1.96,29.0
42,calibrated_logreg_smote_sigmoid,9,118,73,0.4979936154846108,0.6186440677966102,0.12065045231199939,0.1061766066343522,0.3539354112116474,0.8031707056688374,0.1609945722016679,0.16156462585034015,0.9964716679429549,0.06484413049436481,0.55,0.3888888888888889,0.7,0.5,0.19709832935909297,0.3643835616438356,0.7,0.47927927927927927,0.002990644760411569,0.8477533729490577,0.11525367409984565,0.4572102735675089,0.693841088265859,989.0,84.1,164.0,13.95,23.0,1.96,29.0
43,uncalibrated_logreg_smote,0,118,5,0.01627001312254911,0.0423728813559322,0.026102868233383092,0.16785291343784964,0.5094499142299787,0.801249065869542,0.36434077322077996,0.16156462585034015,2.2550776279349325,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,,,,,,,,,,,,,,,,
43,uncalibrated_logreg_smote,1,118,4,0.05597200732523923,0.03389830508474576,-0.022073702240493466,0.16785291343784964,0.5094499142299787,0.801249065869542,0.36434077322077996,0.16156462585034015,2.2550776279349325,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,,,,,,,,,,,,,,,,
43,uncalibrated_logreg_smote,2,117,10,0.10985513194276376,0.08547008547008547,-0.024385046472678293,0.16785291343784964,0.5094499142299787,0.801249065869542,0.36434077322077996,0.16156462585034015,2.2550776279349325,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,,,,,,,,,,,,,,,,
43,uncalibrated_logreg_smote,3,118,4,0.1779308832108668,0.03389830508474576,-0.14403257812612105,0.16785291343784964,0.5094499142299787,0.801249065869542,0.36434077322077996,0.16156462585034015,2.2550776279349325,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,,,,,,,,,,,,,,,,
43,uncalibrated_logreg_smote,4,117,10,0.26104252451100046,0.08547008547008547,-0.175572439040915,0.16785291343784964,0.5094499142299787,0.801249065869542,0.36434077322077996,0.16156462585034015,2.2550776279349325,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,,,,,,,,,,,,,,,,
43,uncalibrated_logreg_smote,5,118,12,0.36240291703068156,0.1016949152542373,-0.26070800177644426,0.16785291343784964,0.5094499142299787,0.801249065869542,0.36434077322077996,0.16156462585034015,2.2550776279349325,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,,,,,,,,,,,,,,,,
43,uncalibrated_logreg_smote,6,117,10,0.46940232402590026,0.08547008547008547,-0.3839322385558148,0.16785291343784964,0.5094499142299787,0.801249065869542,0.36434077322077996,0.16156462585034015,2.2550776279349325,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,,,,,,,,,,,,,,,,
